user_id;anime_id;rating
144;1195;7
144;1210;8
144;1689;10
146;552;8
146;859;6
146;874;9
146;1195;9
146;1313;7
146;1535;10
146;1840;9
147;30;9
147;120;8
147;164;10
147;199;10
147;227;9
147;249;10
147;317;10
147;431;10
147;469;7
147;512;9
147;513;10
147;523;10
147;578;10
147;597;10
147;849;10
147;853;10
148;30;6
148;20;8
148;81;8
148;170;9
148;225;7
148;263;9
148;264;8
148;265;7
148;269;7
148;356;6
148;384;8
148;395;8
148;479;7
148;481;10
148;552;10
148;627;8
148;813;10
148;857;6
148;859;9
148;874;9
148;918;9
148;1090;6
148;1091;6
148;1092;6
148;1132;6
148;1313;8
148;1535;9
148;1559;7
148;1575;8
148;1604;8
149;74;9
149;249;9
149;934;9
149;1535;10
150;1535;10
152;43;7
152;5;9
152;1;10
152;30;10
152;32;10
152;121;8
152;164;9
152;182;6
152;199;10
152;205;9
152;226;6
152;430;8
152;431;10
152;457;8
152;468;7
152;477;6
152;486;7
152;512;8
152;523;10
152;570;8
152;572;7
152;578;9
152;777;8
152;790;6
152;849;7
152;853;8
152;874;9
152;889;9
152;934;7
152;962;6
152;1281;10
152;1519;8
152;1575;8
152;1639;10
152;1689;7
152;1887;5
152;1889;7
152;1943;9
153;20;6
153;121;7
153;269;9
153;356;9
153;1691;8
154;106;8
154;120;9
154;150;8
154;853;10
154;1498;7
154;1562;9
154;1698;9
155;43;5
155;164;8
155;199;8
155;226;9
155;227;7
155;270;7
155;356;8
155;431;9
155;572;10
155;777;7
155;849;8
155;1195;7
155;1535;4
155;1575;8
156;527;7
158;30;8
158;48;8
158;43;9
158;59;7
158;60;9
158;63;6
158;71;9
158;121;9
158;134;6
158;164;9
158;167;7
158;174;7
158;182;9
158;199;9
158;202;9
158;223;6
158;225;7
158;226;9
158;257;8
158;317;9
158;356;9
158;384;7
158;385;7
158;395;8
158;405;9
158;430;9
158;467;9
158;468;8
158;527;5
158;552;9
158;578;8
158;777;7
158;849;9
158;874;8
158;934;10
158;935;7
158;1132;9
158;1482;8
158;1535;8
158;1575;10
159;6;7
159;20;7
159;45;7
159;60;7
159;61;8
159;74;7
159;96;8
159;100;6
159;101;7
159;104;7
159;120;7
159;121;7
159;122;7
159;123;7
159;132;9
159;161;8
159;164;8
159;189;6
159;199;8
159;202;7
159;246;8
159;317;8
159;325;8
159;392;8
159;419;8
159;430;8
159;431;7
159;476;8
159;479;7
159;482;8
159;534;8
159;721;7
159;738;8
159;845;7
159;853;7
159;907;7
159;940;7
159;1120;9
159;1127;7
159;1482;8
159;1509;7
159;1535;7
159;1536;8
159;1559;8
159;1575;7
159;1604;9
159;1691;7
159;1699;8
159;1810;7
160;6;7
160;25;7
160;26;7
160;7;8
160;1;9
160;5;9
160;16;9
160;19;9
160;24;9
160;31;9
160;47;9
160;30;10
160;32;10
160;43;10
160;51;8
160;52;8
160;59;8
160;61;8
160;66;9
160;67;9
160;76;7
160;79;7
160;93;9
160;101;9
160;102;8
160;129;9
160;130;8
160;131;8
160;134;9
160;136;8
160;137;8
160;138;8
160;139;8
160;143;8
160;144;8
160;147;8
160;149;8
160;150;7
160;155;9
160;156;9
160;157;7
160;158;9
160;164;10
160;165;8
160;174;8
160;177;9
160;180;7
160;181;7
160;185;8
160;199;10
160;202;8
160;226;9
160;227;8
160;228;8
160;232;9
160;237;8
160;243;8
160;245;10
160;249;8
160;251;8
160;256;8
160;270;7
160;281;7
160;298;8
160;300;8
160;322;9
160;323;9
160;325;9
160;339;9
160;355;9
160;357;9
160;365;7
160;371;9
160;372;8
160;376;9
160;405;7
160;412;8
160;416;9
160;425;8
160;431;10
160;433;9
160;437;9
160;439;8
160;444;9
160;457;9
160;467;9
160;468;10
160;469;6
160;477;10
160;497;8
160;507;7
160;512;9
160;513;9
160;514;9
160;517;8
160;523;10
160;527;8
160;528;9
160;534;9
160;535;8
160;536;9
160;543;7
160;553;8
160;570;7
160;572;10
160;578;10
160;585;9
160;586;8
160;595;9
160;596;7
160;601;9
160;610;8
160;644;8
160;656;8
160;658;9
160;659;8
160;667;7
160;704;7
160;713;9
160;719;8
160;732;7
160;746;7
160;756;7
160;777;9
160;785;7
160;790;9
160;801;9
160;807;8
160;846;9
160;849;9
160;850;7
160;855;7
160;861;8
160;867;8
160;868;8
160;869;8
160;875;8
160;877;9
160;885;8
160;889;9
160;907;7
160;916;7
160;934;9
160;962;10
160;969;8
160;974;9
160;1019;7
160;1020;7
160;1023;7
160;1043;9
160;1055;8
160;1066;7
160;1072;8
160;1078;8
160;1112;6
160;1117;8
160;1118;8
160;1119;8
160;1120;8
160;1121;8
160;1122;8
160;1142;9
160;1172;8
160;1192;9
160;1210;8
160;1222;8
160;1225;8
160;1311;7
160;1324;7
160;1482;8
160;1496;8
160;1519;9
160;1526;8
160;1530;8
160;1531;7
160;1532;8
160;1535;9
160;1566;9
160;1575;9
160;1593;8
160;1640;7
160;1654;7
160;1689;9
160;1698;9
160;1723;9
160;1729;7
160;1747;8
160;1815;7
160;1829;9
160;1836;7
160;1869;8
160;1887;8
160;1889;9
160;1890;8
160;1908;7
160;1943;9
160;1958;8
160;1965;8
161;136;9
161;249;8
163;32;6
163;30;7
163;1;8
163;6;8
163;25;8
163;33;8
163;20;9
163;71;7
163;73;7
163;120;8
163;121;8
163;202;7
163;225;5
163;245;7
163;269;7
163;270;7
163;284;7
163;356;8
163;509;8
163;528;7
163;813;8
163;853;8
163;889;8
163;901;7
163;986;5
163;1195;7
163;1519;8
163;1526;7
163;1535;9
163;1575;8
163;1604;8
163;1691;7
164;20;9
164;164;9
164;199;10
164;223;9
164;523;9
164;708;10
164;813;7
164;1685;10
165;32;7
165;30;8
165;28;10
165;44;10
165;45;10
165;64;9
165;65;9
165;72;10
165;136;10
165;137;10
165;138;10
165;139;10
165;154;5
165;164;10
165;199;9
165;202;10
165;210;9
165;212;6
165;245;10
165;249;9
165;256;7
165;387;10
165;392;10
165;430;8
165;431;10
165;433;7
165;477;10
165;513;10
165;521;9
165;523;10
165;530;8
165;532;7
165;572;10
165;578;9
165;601;7
165;604;10
165;620;10
165;713;8
165;740;7
165;785;7
165;882;5
165;883;6
165;996;7
165;1110;8
165;1278;7
165;1296;6
165;1362;6
165;1535;10
165;1681;10
165;1689;7
165;1719;10
165;1813;10
165;1829;6
165;1887;6
165;1913;10
166;20;6
166;30;6
166;22;7
166;71;8
166;72;5
166;73;8
166;90;7
166;93;9
166;94;9
166;96;7
166;223;7
166;237;6
166;269;9
166;355;7
166;356;8
166;392;7
166;813;7
166;889;7
166;1482;8
166;1519;7
166;1535;7
166;1575;10
166;1686;7
166;1691;8
166;1818;6
167;47;7
167;52;6
167;66;7
167;101;7
167;145;8
167;157;3
167;189;5
167;190;7
167;191;5
167;192;5
167;205;9
167;221;7
167;222;7
167;228;7
167;320;8
167;427;7
167;437;8
167;488;6
167;564;7
167;601;7
167;713;8
167;759;6
167;849;7
167;850;5
167;934;6
167;1033;8
167;1530;7
167;1546;6
167;1575;6
167;1619;6
167;1689;7
167;1732;6
167;1889;6
167;1943;7
168;6;10
168;109;9
168;120;9
168;121;9
168;198;9
168;226;9
168;853;9
168;935;9
168;1535;10
169;226;9
169;256;9
169;270;8
169;356;8
169;1004;8
169;1689;10
170;47;10
170;66;9
170;68;7
170;121;10
170;161;10
170;199;10
170;269;8
170;323;10
170;430;10
170;431;10
170;501;7
170;552;6
170;1195;10
170;1252;8
170;1482;2
170;1535;9
170;1604;3
170;1681;8
170;1686;6
170;1840;10
171;19;10
171;20;10
171;93;10
171;94;10
171;121;10
171;170;9
171;442;10
171;578;9
171;936;10
171;1535;10
171;1604;10
171;1689;9
173;1;7
173;47;9
173;20;10
173;43;10
173;164;7
173;199;7
173;226;10
173;269;8
173;431;9
173;433;8
173;437;8
173;513;8
173;523;8
173;572;7
173;813;7
173;934;8
173;1535;10
173;1575;8
173;1689;7
173;1889;9
175;1;10
175;164;8
175;199;8
175;227;8
175;323;10
175;431;9
175;790;8
176;30;10
176;32;10
177;27;6
177;6;8
177;30;8
177;7;9
177;20;9
177;33;9
177;60;7
177;71;6
177;121;9
177;164;8
177;169;8
177;205;5
177;269;8
177;317;9
177;356;9
177;405;8
177;430;8
177;469;8
177;527;8
177;552;6
177;578;10
177;777;5
177;790;9
177;849;8
177;853;9
177;889;9
177;1195;8
177;1313;6
177;1361;9
177;1519;9
177;1535;9
177;1571;7
177;1575;8
178;1;10
178;226;9
178;433;10
178;467;9
178;889;8
178;1535;8
178;1575;10
178;1689;10
179;20;6
179;30;10
179;31;10
179;32;10
179;61;10
179;66;10
179;104;10
179;120;10
179;121;10
179;147;9
179;149;4
179;164;10
179;199;10
179;339;9
179;431;10
179;437;10
179;578;10
179;585;10
179;597;10
179;853;8
179;877;9
179;1222;10
179;1535;10
179;1943;10
180;61;10
180;120;6
180;251;9
180;269;8
180;325;7
180;392;9
180;853;9
180;1575;10
180;1691;8
180;1699;7
181;226;10
181;1535;9
183;30;5
183;19;7
183;24;7
183;71;8
183;72;7
183;73;6
183;77;7
183;80;6
183;85;7
183;86;6
183;87;9
183;90;6
183;95;9
183;121;7
183;135;9
183;153;8
183;167;7
183;194;6
183;199;9
183;237;8
183;239;9
183;245;9
183;285;7
183;290;7
183;317;6
183;355;6
183;356;6
183;431;9
183;474;6
183;478;7
183;820;10
183;846;7
183;949;8
183;1002;6
183;1088;9
183;1089;9
183;1195;6
183;1210;8
183;1397;6
183;1535;9
183;1575;9
183;1689;7
183;1698;9
183;1915;7
184;687;9
185;1;6
185;20;7
185;45;7
185;48;7
185;59;7
185;106;8
185;120;9
185;121;8
185;123;7
185;164;10
185;189;8
185;195;7
185;199;10
185;202;8
185;210;7
185;226;8
185;227;7
185;243;7
185;245;7
185;249;9
185;270;8
185;330;7
185;356;8
185;408;9
185;419;7
185;426;7
185;431;10
185;512;10
185;523;10
185;553;9
185;589;9
185;853;7
185;877;7
185;1157;7
185;1535;9
185;1575;8
185;1686;9
185;1818;7
186;24;8
186;120;6
186;199;10
186;226;8
186;269;10
186;469;6
186;853;7
186;1535;10
186;1562;8
186;1601;7
186;1686;10
186;1691;6
186;1887;7
187;20;6
187;154;6
187;182;9
187;189;7
187;205;8
187;226;7
187;269;7
187;270;8
187;317;6
187;355;7
187;433;9
187;523;9
187;552;6
187;813;8
187;1132;5
187;1195;7
187;1361;5
187;1517;7
187;1535;8
187;1840;6
189;1;7
189;6;8
189;20;8
189;33;10
189;63;1
189;66;8
189;134;8
189;160;10
189;198;1
189;205;10
189;226;10
189;245;10
189;263;9
189;267;10
189;270;4
189;329;10
189;356;7
189;357;7
189;384;7
189;395;7
189;457;9
189;467;9
189;777;10
189;801;9
189;849;7
189;853;9
189;889;10
189;934;10
189;935;10
189;1025;7
189;1210;10
189;1292;10
189;1519;10
189;1530;6
189;1535;10
189;1575;8
189;1723;1
189;1818;9
189;1887;8
189;1889;10
190;6;8
190;20;9
190;19;10
190;45;10
190;121;7
190;225;7
190;226;8
190;269;8
190;392;10
190;430;7
190;442;5
190;459;5
190;460;5
190;461;6
190;462;6
190;463;6
190;464;7
190;465;6
190;481;8
190;482;6
190;813;8
190;882;7
190;883;7
190;889;9
190;894;6
190;895;6
190;896;6
190;897;6
190;898;6
190;899;6
190;900;7
190;901;9
190;902;7
190;903;7
190;904;5
190;905;7
190;906;6
190;936;4
190;985;9
190;986;7
190;987;6
190;1210;8
190;1519;9
190;1535;10
190;1686;9
190;1818;8
190;1894;6
191;20;7
191;1;8
191;6;8
191;121;9
191;199;8
191;205;7
191;223;9
191;225;7
191;245;10
191;270;8
191;355;8
191;416;8
191;481;7
191;777;9
191;813;9
191;849;7
191;894;7
191;895;7
191;896;7
191;897;8
191;898;8
191;899;8
191;900;8
191;901;7
191;902;8
191;903;8
191;904;8
191;905;8
191;906;8
191;1535;10
191;1575;9
191;1581;3
191;1887;9
192;564;7
192;667;6
192;688;7
192;721;8
192;853;9
192;1532;5
192;1579;7
192;1604;10
193;1;10
193;205;10
194;121;9
194;1535;9
194;1575;9
194;1606;7
195;20;7
196;20;7
196;43;7
196;120;7
196;135;9
196;164;9
196;199;10
196;205;10
196;207;7
196;227;5
196;240;8
196;254;8
196;416;9
196;457;10
196;468;7
196;489;8
196;513;8
196;523;9
196;565;7
196;570;6
196;572;9
196;578;8
196;597;8
196;731;8
196;1029;9
196;1030;8
196;1212;7
196;1279;7
196;1303;7
196;1430;7
196;1535;8
196;1829;6
197;47;6
197;392;10
197;878;7
197;1535;8
198;1689;10
199;20;9
199;180;9
199;181;9
199;849;9
199;1575;9
200;43;8
200;5;10
200;6;10
200;30;10
200;33;10
200;47;10
200;54;8
200;121;10
200;164;10
200;166;8
200;199;10
200;226;8
200;239;10
200;267;10
200;270;8
200;279;9
200;384;9
200;431;10
200;437;10
200;512;9
200;513;10
200;543;10
200;572;10
200;578;10
200;597;10
200;617;10
200;732;8
200;790;10
200;813;10
200;974;7
200;1535;10
200;1575;10
200;1829;10
201;64;8
201;65;8
201;97;9
201;100;8
201;101;9
201;122;7
201;142;9
201;154;8
201;164;10
201;174;8
201;199;10
201;202;9
201;204;7
201;228;9
201;249;7
201;387;9
201;391;8
201;431;10
201;435;9
201;442;10
201;445;7
201;448;8
201;514;7
201;521;7
201;523;10
201;530;7
201;534;8
201;535;8
201;543;8
201;552;10
201;603;7
201;687;7
201;732;9
201;760;9
201;854;9
201;934;7
201;936;10
201;1110;7
201;1172;8
201;1174;8
201;1192;9
201;1250;8
201;1408;7
201;1535;9
201;1563;9
201;1594;7
201;1688;7
201;1689;8
201;1719;7
201;1889;7
201;1954;9
201;1965;9
202;20;6
202;15;7
202;18;8
202;71;8
202;72;7
202;73;7
202;101;7
202;102;8
202;135;7
202;170;8
202;185;8
202;186;8
202;187;7
202;195;8
202;196;5
202;226;6
202;245;9
202;263;9
202;264;8
202;265;8
202;267;7
202;269;8
202;355;7
202;356;7
202;390;7
202;443;8
202;524;4
202;813;9
202;853;8
202;1195;7
202;1482;7
202;1530;6
202;1535;9
202;1559;8
202;1575;10
202;1604;7
202;1689;9
202;1691;9
202;1840;7
203;746;8
204;853;9
206;202;10
206;1023;10
208;47;4
208;43;6
208;6;7
208;185;9
208;225;4
208;300;5
208;317;7
208;537;7
208;568;10
208;813;8
208;849;10
208;979;6
208;998;9
208;1043;6
208;1361;5
208;1362;8
208;1943;9
209;1;6
209;30;6
209;20;9
209;164;9
209;199;7
209;226;9
209;578;9
209;1535;8
209;1575;8
209;1689;9
210;50;7
210;16;9
210;1;10
210;15;10
210;20;10
210;60;9
210;68;8
210;71;9
210;73;9
210;79;7
210;174;5
210;180;9
210;181;10
210;189;8
210;195;8
210;198;8
210;205;9
210;223;10
210;225;8
210;226;9
210;237;10
210;241;5
210;246;9
210;248;7
210;355;8
210;390;8
210;469;9
210;481;10
210;502;8
210;527;10
210;550;9
210;552;10
210;587;9
210;813;10
210;849;7
210;857;9
210;880;7
210;889;9
210;891;8
210;940;8
210;987;7
210;1086;9
210;1127;7
210;1195;9
210;1210;9
210;1218;7
210;1250;6
210;1313;7
210;1482;9
210;1519;9
210;1543;8
210;1559;10
210;1564;8
210;1565;8
210;1575;10
210;1581;7
210;1588;8
210;1604;10
210;1606;8
210;1691;8
210;1698;10
210;1710;9
210;1722;9
210;1816;8
210;1840;9
210;1965;7
211;106;7
211;164;7
211;199;9
211;813;7
211;849;6
211;877;10
211;1535;9
211;1575;9
211;1818;9
211;1887;7
213;61;8
213;120;9
213;154;10
213;226;10
213;243;8
213;249;9
213;427;10
213;527;10
213;940;9
213;1218;8
213;1535;10
213;1699;10
214;20;7
214;199;9
214;226;5
214;245;10
214;270;7
214;382;8
214;442;9
214;523;9
214;578;6
214;790;6
214;936;7
214;1535;9
214;1575;7
215;226;9
215;249;10
216;199;10
216;226;7
216;523;9
216;857;9
216;1535;8
216;1726;7
217;120;8
217;481;7
217;482;7
217;527;7
217;528;7
217;849;7
217;853;7
217;1117;7
217;1118;7
217;1119;7
217;1120;7
217;1121;7
217;1122;7
217;1526;7
217;1575;8
217;1887;7
217;1894;7
219;31;8
219;1;9
219;20;9
219;30;10
219;32;10
219;121;9
219;199;10
219;205;9
219;226;9
219;227;9
219;430;9
219;853;8
219;889;9
219;1210;9
219;1535;10
219;1639;7
219;1689;10
219;1889;10
220;20;10
220;120;10
220;121;10
220;223;10
220;247;9
220;249;10
222;195;8
222;443;7
224;43;9
224;1;10
224;164;10
224;199;9
224;205;9
224;226;8
224;431;8
224;437;9
224;513;8
224;578;10
224;1689;10
225;226;9
225;469;6
225;849;6
225;853;9
226;25;6
226;20;7
226;27;7
226;48;7
226;1;8
226;6;8
226;45;8
226;50;8
226;53;8
226;58;6
226;59;8
226;60;7
226;61;7
226;62;7
226;63;7
226;64;6
226;67;7
226;68;5
226;71;7
226;72;7
226;73;7
226;98;7
226;101;8
226;119;8
226;121;6
226;125;7
226;126;6
226;132;8
226;133;7
226;144;7
226;146;8
226;147;7
226;150;6
226;156;8
226;157;7
226;167;7
226;168;7
226;169;7
226;174;8
226;175;5
226;180;9
226;181;9
226;189;7
226;190;7
226;193;8
226;195;8
226;196;6
226;204;7
226;205;8
226;209;6
226;218;8
226;223;5
226;225;6
226;226;8
226;237;8
226;238;6
226;241;6
226;245;10
226;246;5
226;248;7
226;249;7
226;251;7
226;259;8
226;260;8
226;261;8
226;262;8
226;263;8
226;269;10
226;270;8
226;275;7
226;303;8
226;343;8
226;346;8
226;355;8
226;356;8
226;357;8
226;384;5
226;385;7
226;391;7
226;392;8
226;394;8
226;400;7
226;411;7
226;419;9
226;442;6
226;469;6
226;471;7
226;472;7
226;487;6
226;502;6
226;529;7
226;538;8
226;546;7
226;547;7
226;554;8
226;555;7
226;563;8
226;576;7
226;577;6
226;590;6
226;591;8
226;609;6
226;615;5
226;626;8
226;648;8
226;667;8
226;668;8
226;682;8
226;685;7
226;694;7
226;696;8
226;710;7
226;738;7
226;777;8
226;788;7
226;813;8
226;824;6
226;835;7
226;836;8
226;845;7
226;849;7
226;854;8
226;855;7
226;856;8
226;857;9
226;880;8
226;886;8
226;889;9
226;891;7
226;892;7
226;893;7
226;894;6
226;895;7
226;896;6
226;897;8
226;898;6
226;899;7
226;900;8
226;901;8
226;902;6
226;903;8
226;904;5
226;905;8
226;906;7
226;916;7
226;918;8
226;934;8
226;936;6
226;940;7
226;957;7
226;987;7
226;988;6
226;1048;5
226;1067;9
226;1127;9
226;1128;8
226;1133;8
226;1164;6
226;1195;9
226;1210;8
226;1222;5
226;1250;10
226;1482;9
226;1514;8
226;1519;9
226;1530;8
226;1535;8
226;1536;7
226;1543;8
226;1546;6
226;1555;8
226;1557;8
226;1559;7
226;1568;6
226;1569;6
226;1570;7
226;1571;8
226;1575;10
226;1581;8
226;1588;8
226;1604;9
226;1606;7
226;1648;8
226;1688;7
226;1691;8
226;1698;7
226;1722;8
226;1726;9
226;1727;8
226;1731;7
226;1807;8
226;1818;7
226;1840;9
226;1860;7
226;1889;8
226;1914;7
226;1965;7
227;30;9
227;164;8
227;199;9
227;227;9
227;431;9
227;512;10
227;523;8
227;934;9
227;1889;9
228;43;9
228;1;10
228;101;7
228;226;9
228;501;10
228;849;9
228;1535;10
228;1575;8
228;1689;9
228;1818;8
228;1943;9
229;74;9
230;47;7
230;339;8
230;934;7
230;1210;8
230;1435;7
230;1943;8
231;136;10
231;164;8
231;170;9
231;199;10
231;228;10
231;269;10
231;431;9
231;523;8
231;918;9
231;1604;10
231;1689;6
232;71;5
232;72;7
232;73;9
232;121;8
232;710;6
232;849;4
232;1535;3
232;1575;10
233;93;10
233;94;10
233;356;10
233;457;10
233;779;10
233;780;10
233;781;10
233;849;10
233;856;10
233;1363;10
233;1364;10
233;1365;10
233;1366;10
233;1367;10
233;1505;10
233;1506;10
233;1575;10
234;20;5
234;43;8
234;47;8
234;1;9
234;5;9
234;30;9
234;32;10
234;80;7
234;81;8
234;82;8
234;84;8
234;85;9
234;86;7
234;87;6
234;88;6
234;164;8
234;199;7
234;225;5
234;227;8
234;320;3
234;324;9
234;523;7
234;527;5
234;570;9
234;585;9
234;813;7
234;820;10
234;885;8
234;889;8
234;949;8
234;1002;7
234;1095;9
234;1096;8
234;1209;8
234;1210;8
234;1288;7
234;1289;9
234;1301;7
234;1302;7
234;1519;8
234;1535;7
234;1564;6
234;1650;7
234;1689;10
234;1709;5
234;1916;5
234;1917;4
235;27;5
235;6;7
235;15;7
235;22;7
235;33;7
235;1;8
235;16;8
235;20;8
235;45;8
235;17;9
235;18;9
235;54;8
235;61;6
235;64;7
235;67;6
235;68;8
235;74;7
235;121;8
235;130;7
235;131;7
235;132;8
235;136;6
235;150;7
235;170;8
235;177;6
235;183;7
235;185;8
235;186;7
235;187;6
235;205;8
235;209;7
235;232;8
235;238;7
235;245;8
235;263;8
235;269;8
235;288;6
235;386;7
235;392;8
235;406;6
235;407;8
235;430;7
235;442;7
235;457;8
235;527;8
235;558;9
235;563;5
235;627;9
235;762;6
235;790;7
235;853;7
235;857;7
235;889;8
235;934;7
235;936;7
235;969;6
235;1065;7
235;1142;7
235;1195;6
235;1327;5
235;1519;7
235;1535;6
235;1536;8
235;1559;8
235;1562;7
235;1564;8
235;1565;8
235;1571;8
235;1575;8
235;1668;6
235;1669;6
235;1686;8
235;1698;8
235;1726;6
235;1840;6
235;1842;9
235;1889;7
236;20;7
236;154;6
236;223;9
236;225;9
236;226;10
236;245;9
236;339;8
236;356;9
236;357;6
236;527;7
236;813;10
236;934;9
236;1535;9
236;1575;10
236;1639;1
236;1889;9
239;154;9
239;164;9
239;199;10
239;393;9
239;523;10
239;543;10
239;777;10
239;889;9
239;1575;10
241;20;8
241;121;8
241;223;7
241;225;6
241;813;7
241;1195;7
241;1535;8
241;1575;8
241;1826;6
242;44;6
242;5;8
242;1;9
242;45;9
242;6;10
242;154;7
242;223;8
242;225;7
242;226;10
242;270;8
242;357;6
242;376;8
242;481;6
242;482;6
242;550;7
242;552;5
242;777;9
242;790;8
242;813;9
242;857;3
242;889;8
242;901;7
242;903;7
242;904;6
242;934;6
242;935;8
242;985;7
242;986;7
242;1137;7
242;1292;9
242;1519;9
242;1535;8
242;1818;7
242;1889;8
242;1943;9
243;142;7
243;223;8
243;269;9
243;813;7
243;853;8
243;1571;8
244;121;10
244;226;10
244;245;8
244;269;10
244;355;8
244;376;9
244;433;9
244;459;10
244;479;9
244;523;8
244;849;10
244;853;8
244;889;8
244;1094;7
244;1195;8
244;1689;8
244;1691;8
244;1723;10
244;1840;8
245;226;10
245;527;9
245;710;8
245;1195;7
245;1535;9
245;1564;9
245;1840;5
245;1847;8
246;20;9
246;74;7
246;119;6
246;120;7
246;853;10
246;1222;7
246;1535;8
246;1562;8
246;1691;8
247;22;8
247;44;9
247;45;9
247;53;7
247;66;8
247;75;8
247;76;8
247;77;9
247;80;8
247;81;7
247;82;7
247;84;7
247;85;8
247;86;8
247;89;7
247;90;9
247;92;7
247;93;9
247;94;9
247;95;6
247;96;5
247;99;7
247;102;8
247;110;7
247;115;7
247;116;7
247;121;8
247;142;7
247;143;7
247;169;8
247;177;8
247;233;8
247;245;8
247;250;8
247;268;6
247;290;6
247;302;10
247;321;6
247;338;7
247;341;8
247;356;8
247;366;6
247;388;8
247;394;7
247;396;7
247;397;7
247;400;8
247;404;7
247;427;8
247;431;10
247;473;7
247;513;10
247;552;8
247;572;10
247;874;7
247;889;8
247;944;7
247;967;8
247;969;8
247;995;8
247;998;7
247;1005;7
247;1021;7
247;1088;7
247;1132;7
247;1215;6
247;1222;8
247;1251;7
247;1279;8
247;1313;7
247;1327;6
247;1397;7
247;1412;8
247;1425;8
247;1426;8
247;1485;7
247;1519;8
247;1541;7
247;1569;7
247;1575;10
247;1579;9
247;1614;7
247;1618;6
247;1650;7
247;1651;7
247;1652;7
247;1691;6
247;1829;10
247;1835;7
247;1887;8
247;1915;9
247;1985;9
248;50;7
248;24;8
248;20;9
248;45;9
248;44;10
248;57;10
248;59;8
248;79;6
248;105;8
248;109;7
248;121;8
248;122;8
248;133;8
248;135;9
248;145;9
248;147;9
248;154;8
248;169;9
248;189;9
248;190;8
248;191;9
248;192;9
248;195;9
248;196;9
248;199;9
248;202;8
248;226;9
248;240;6
248;241;8
248;245;10
248;248;9
248;256;9
248;257;7
248;260;7
248;268;9
248;269;9
248;270;9
248;276;6
248;277;7
248;355;9
248;356;9
248;376;8
248;384;6
248;395;8
248;430;9
248;442;7
248;443;8
248;469;8
248;470;8
248;487;9
248;524;9
248;587;9
248;614;6
248;631;6
248;641;9
248;642;9
248;645;8
248;789;9
248;819;7
248;841;4
248;846;8
248;849;9
248;853;9
248;857;9
248;863;8
248;877;7
248;881;7
248;936;7
248;981;9
248;1004;9
248;1023;8
248;1195;9
248;1210;9
248;1222;9
248;1482;8
248;1530;10
248;1535;10
248;1555;9
248;1559;9
248;1575;10
248;1679;7
248;1689;10
248;1698;10
248;1722;5
248;1726;9
248;1836;4
248;1840;9
248;1887;8
248;1913;9
248;1956;7
249;20;8
249;79;5
249;121;9
249;150;6
249;164;10
249;166;8
249;202;7
249;226;6
249;269;8
249;270;6
249;330;7
249;356;7
249;431;10
249;433;5
249;442;6
249;523;9
249;572;7
249;597;6
249;664;7
249;761;6
249;853;9
249;918;8
249;934;7
249;936;6
249;1074;7
249;1137;7
249;1140;7
249;1482;9
249;1535;6
249;1562;4
249;1575;7
249;1589;6
249;1681;6
249;1691;6
249;1726;8
249;1829;10
249;1860;7
249;1889;7
249;1943;7
250;20;7
250;31;7
250;30;8
250;6;9
250;32;9
250;1;10
250;67;6
250;121;9
250;147;7
250;205;9
250;226;4
250;269;7
250;356;7
250;392;8
250;849;8
250;934;9
250;1210;9
250;1482;8
250;1530;8
250;1535;7
250;1575;7
250;1604;7
250;1689;9
250;1723;8
250;1818;5
250;1889;9
251;813;10
252;43;7
252;20;8
252;223;8
252;225;7
252;226;8
252;256;3
252;442;6
252;527;9
252;528;9
252;552;8
252;813;10
252;859;6
252;874;3
252;936;6
252;1117;8
252;1132;4
252;1137;7
252;1195;6
252;1313;6
252;1564;7
252;1689;8
252;1840;7
253;20;6
253;120;10
253;145;8
253;226;10
253;392;8
253;433;8
253;552;9
253;853;10
253;1222;4
253;1535;9
253;1699;10
255;199;10
255;269;10
255;431;10
256;30;8
256;62;9
256;64;8
256;66;9
256;79;9
256;127;9
256;128;8
256;133;8
256;144;8
256;145;8
256;154;9
256;157;10
256;193;8
256;195;9
256;197;8
256;199;9
256;226;8
256;227;6
256;241;8
256;330;10
256;343;9
256;355;8
256;357;7
256;376;8
256;390;9
256;443;9
256;469;8
256;519;9
256;670;9
256;710;9
256;776;9
256;849;8
256;855;8
256;933;6
256;1045;8
256;1195;10
256;1218;8
256;1530;7
256;1679;8
256;1722;9
256;1840;10
256;1847;9
256;1887;8
256;1965;8
257;30;10
257;249;9
257;527;5
258;20;9
258;226;7
258;228;7
258;934;8
258;1195;4
258;1535;10
258;1575;8
258;1594;7
258;1818;7
258;1889;8
259;205;10
259;934;10
260;20;9
260;223;7
260;395;8
260;469;8
261;20;7
261;6;8
261;47;8
261;1;9
261;53;8
261;62;6
261;71;6
261;79;8
261;93;7
261;94;7
261;101;8
261;102;9
261;121;7
261;145;7
261;150;7
261;205;6
261;223;8
261;226;10
261;228;8
261;269;7
261;270;8
261;291;7
261;323;7
261;355;8
261;384;9
261;392;8
261;394;9
261;395;9
261;467;8
261;620;7
261;634;6
261;710;7
261;777;8
261;790;5
261;801;7
261;819;6
261;838;7
261;849;7
261;857;7
261;889;7
261;934;9
261;1195;6
261;1222;8
261;1482;7
261;1486;8
261;1519;8
261;1530;9
261;1535;10
261;1536;7
261;1575;9
261;1594;9
261;1691;9
261;1722;7
261;1723;9
261;1827;8
261;1836;6
